LinkID,int,Hr,link_speed_av,NOx,HC,CO,PM,PN,NO,veh_group
20936,451377404,451364867,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377405,451364867,0.2499999940395355,0.22126872021675165,0.02129011578902257,0.05374202705128712,0.008565984955764008,2616662163988.1904,0.20235552505812884,hdv
20936,451377406,451364868,0,0.06549446550096834,0.005786525853942312,0.014480090544077645,0.002181715278273391,649479246163.4647,0.05982752271489543,hdv
20936,451377406,451364869,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377407,451364869,0,0.04366297700064556,0.0038576839026282085,0.009653393696051765,0.0014544768521822606,432986164108.9765,0.03988501514326362,hdv
20936,451377407,451364870,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377408,451364870,0.13888889009302313,0.24014637350355056,0.021217261464455146,0.0530936653282847,0.007999622687002434,2381423902599.3706,0.21936758328794992,hdv
20936,451377408,451364871,0,0.04366297700064556,0.0038576839026282085,0.009653393696051765,0.0014544768521822606,432986164108.9765,0.03988501514326362,hdv
20936,451377409,451364871,1.6388888955116272,0.23695435405481718,0.03137925023464807,0.08142910736507154,0.01505511631317116,4893998172478.754,0.21788873619478819,hdv
20936,451377409,451364872,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377410,451364872,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377422,451364884,0,0.1091574425016139,0.00964420975657052,0.024133484240129413,0.0036361921304556514,1082465410272.4413,0.09971253785815905,hdv
20936,451377423,451364885,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377436,451364898,0,0.06549446550096834,0.005786525853942312,0.014480090544077645,0.002181715278273391,649479246163.4647,0.05982752271489543,hdv
20936,451377437,451364899,0,0.1091574425016139,0.00964420975657052,0.024133484240129413,0.0036361921304556514,1082465410272.4413,0.09971253785815905,hdv
20936,451377437,451364900,0.4166666567325592,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377438,451364900,0,0.04366297700064556,0.0038576839026282085,0.009653393696051765,0.0014544768521822606,432986164108.9765,0.03988501514326362,hdv
20936,451377440,451364902,0,0.06549446550096834,0.005786525853942312,0.014480090544077645,0.002181715278273391,649479246163.4647,0.05982752271489543,hdv
20936,451377452,451364914,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377463,451364925,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377466,451364928,0,0.06549446550096834,0.005786525853942312,0.014480090544077645,0.002181715278273391,649479246163.4647,0.05982752271489543,hdv
20936,451377467,451364929,0,0.08732595400129112,0.007715367805256417,0.01930678739210353,0.0029089537043645213,865972328217.953,0.07977003028652724,hdv
20936,451377468,451364930,0,0.19648339650290503,0.017359577561826937,0.04344027163223294,0.006545145834820173,1948437738490.3943,0.17948256814468627,hdv
20936,451377469,451364931,0,0.17465190800258223,0.015430735610512834,0.03861357478420706,0.0058179074087290426,1731944656435.906,0.15954006057305448,hdv
20936,451377474,451364936,0,0.04366297700064556,0.0038576839026282085,0.009653393696051765,0.0014544768521822606,432986164108.9765,0.03988501514326362,hdv
20936,451377479,451364942,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377482,451364944,0,0.13098893100193668,0.011573051707884623,0.02896018108815529,0.004363430556546782,1298958492326.9294,0.11965504542979086,hdv
20936,451377483,451364945,0,0.26197786200387335,0.023146103415769247,0.05792036217631058,0.008726861113093565,2597916984653.859,0.23931009085958171,hdv
20936,451377484,451364946,0,0.24014637350355056,0.021217261464455146,0.0530936653282847,0.007999622687002434,2381423902599.3706,0.21936758328794992,hdv
20936,451377485,451364947,0,0.04366297700064556,0.0038576839026282085,0.009653393696051765,0.0014544768521822606,432986164108.9765,0.03988501514326362,hdv
20936,451377486,451364948,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377498,451364960,0,0.04366297700064556,0.0038576839026282085,0.009653393696051765,0.0014544768521822606,432986164108.9765,0.03988501514326362,hdv
20936,451377499,451364961,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377500,451364962,0,0.06549446550096834,0.005786525853942312,0.014480090544077645,0.002181715278273391,649479246163.4647,0.05982752271489543,hdv
20936,451377500,451364963,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377501,451364963,0.23148147761821747,0.13098893100193668,0.011573051707884623,0.02896018108815529,0.004363430556546782,1298958492326.9294,0.11965504542979086,hdv
20936,451377501,451364964,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377502,451364964,0.37698412793023245,0.15560777877597234,0.015488939183643326,0.039205299843881734,0.006380431765569331,1963789796319.158,0.1423679738228203,hdv
20936,451377503,451364965,0.09259259038501315,0.19648339650290503,0.017359577561826937,0.04344027163223294,0.006545145834820173,1948437738490.3943,0.17948256814468627,hdv
20936,451377504,451364966,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377512,451364974,0,0.08732595400129112,0.007715367805256417,0.01930678739210353,0.0029089537043645213,865972328217.953,0.07977003028652724,hdv
20936,451377513,451364975,0.23989898508245294,0.24014637350355056,0.021217261464455146,0.0530936653282847,0.007999622687002434,2381423902599.3706,0.21936758328794992,hdv
20936,451377513,451364976,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377514,451364976,0.3703703648514218,0.19648339650290503,0.017359577561826937,0.04344027163223294,0.006545145834820173,1948437738490.3943,0.17948256814468627,hdv
20936,451377514,451364977,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377515,451364977,0.16666667461395265,0.1091574425016139,0.00964420975657052,0.024133484240129413,0.0036361921304556514,1082465410272.4413,0.09971253785815905,hdv
20936,451377515,451364978,0.04629629850387573,0.06549446550096834,0.005786525853942312,0.014480090544077645,0.002181715278273391,649479246163.4647,0.05982752271489543,hdv
20936,451377517,451364979,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451377518,451364980,0.4166666507720947,0.11211127771513775,0.011645906032452049,0.02960854281115771,0.004929792825308357,1534196753715.7493,0.10264298719996984,hdv
20936,451377519,451364981,1.0606060407378457,0.24967477278193392,0.027281040412327,0.06974572446057747,0.011895799239761144,3750210594709.459,0.22879999693675784,hdv
20936,451377520,451364982,0,0.06549446550096834,0.005786525853942312,0.014480090544077645,0.002181715278273391,649479246163.4647,0.05982752271489543,hdv
20936,451377521,451364983,0,0.02183148850032278,0.0019288419513141042,0.004826696848025882,7.272384260911303e-4,216493082054.48825,0.01994250757163181,hdv
20936,451376447,451363909,0.16039426544661164,0.27946997158357073,0.2868733169942503,1.6998987688939249,0.005644565621856428,5455260696012.306,0.12506884819718672,car
20936,451376447,451363910,0.3435672537276619,0.07204745837898546,0.07074458126332649,0.4199096197273491,0.0014896177712022565,1470377478517.8308,0.03244729233608618,car
20936,451376448,451363910,1.3818223851351248,0.8332200702473705,0.6881477423807695,4.116954809332493,0.01846346143300569,19353976504178.082,0.3827735730665725,car
20936,451376448,451363911,2.511291759043205,0.11175667151910379,0.08022160772912132,0.4836244374593669,0.0025775402316275658,2794340857556.6655,0.05191574941458704,car
20936,451376449,451363911,1.3826043212845314,0.8675935611029106,0.7052938355955197,4.222487491793375,0.01935346175159756,20388614120643.277,0.3993019144712348,car
20936,451376449,451363912,0.7996961865574121,0.10053178986476181,0.08173737017683654,0.48900728503541013,0.0022623234562909986,2392845567607.496,0.046354949308846614,car
20936,451376450,451363912,0.7751248446073424,0.6905880326591508,0.567351227477987,3.39234736786155,0.015488641168210096,16338303735618.05,0.3180445229712807,car
20936,451376450,451363913,0.5672268945128978,0.07905214738504995,0.07428521322492926,0.44173415958886986,0.0016649156934534985,1672169220675.2078,0.03576743868365903,car
20936,451376451,451363913,1.026803556052472,0.8331477820333952,0.705200224908524,4.212845892335638,0.018353852387298218,19128510731650.01,0.38192665506734685,car
20936,451376451,451363914,0.7711442751226141,0.09168722491514195,0.08397376966961612,0.49992959936274634,0.0019567468198570855,1985479018412.713,0.04168146658235683,car
20936,451376452,451363914,1.8778935258705463,0.8180748706748232,0.6463495156425899,3.876637961634133,0.018354813570762823,19450191922975.98,0.37738045345473253,car
20936,451376452,451363915,1.886304922113123,0.09852382206738684,0.081957939939306515,0.4905096262069621,0.0021502053709448994,2236897299300.157,0.045052670568887496,car
20936,451376453,451363915,2.338445211139818,0.25000177996986667,0.18646661157628897,1.1217745523699398,0.005690119737719542,6111372929000.384,0.11563215418268541,car
20936,451376697,451364159,0.16931960092724932,0.32247885747151356,0.3296229698089831,1.9534969043474422,0.006529193519053041,6324253277117.001,0.1444044188758149,car
20936,451376697,451364160,0.6108757062988766,0.07714844007329784,0.07352603834416921,0.43701721421955503,0.0016158334583411085,1613692981894.7537,0.03488931954291729,car
20936,451376698,451364160,1.4704877523002244,0.8286740494694633,0.674473224930905,4.038055810354631,0.018455666684038665,19426059610065.11,0.38122724695226945,car
20936,451376698,451364161,2.3928907556554018,0.10734526690493203,0.07697263702186843,0.4639941278290572,0.002477510077521713,2687548721586.3315,0.04984749518791119,car
20936,451376699,451364161,1.3331579968830398,0.8655011800264237,0.7072627627731949,4.233115817597011,0.019279707337393,20284334056827.89,0.3981988186081745,car
20936,451376699,451364162,0.8694444552063941,0.07903535068209935,0.06391514976644068,0.38248581618894834,0.0017819977254067037,1887603608511.0444,0.036465191868361314,car
20936,451376700,451364162,0.7752948484274262,0.6923135901692689,0.5702849971769042,3.409502897988722,0.015510071869144222,16347245707009.332,0.3187436072804326,car
20936,451376700,451364163,0.4637476501323409,0.0771151242811505,0.07351254214806834,0.43685636513030157,0.0016139232822836734,1612058653214.9126,0.03482207992170024,car
20936,451376701,451364163,1.0408511481095568,0.8303248242590912,0.7021354674174564,4.194770145566902,0.018296888574084874,19073866357765.28,0.38067557343095704,car
20936,451376701,451364164,0.7270531358926192,0.07915802635220069,0.07212310003289021,0.42944433216815264,0.0016943338071324034,1723214956879.9802,0.03600865843061855,car
20936,451376702,451364164,1.8795678497099446,0.848083097883705,0.6722431693347432,4.031384697382405,0.018997832290107153,20109989817664.516,0.3910364990326902,car
20936,451376702,451364165,1.8702651668678631,0.06851559485850513,0.05606428624715324,0.33576289045869,0.0015071866516005723,1577099404611.6206,0.031396624990929795,car
20936,451376703,451364165,2.1256675801970335,0.7005709407035879,0.5477237481563741,3.2872667193523704,0.01570295918360431,16661570119127.617,0.3227833845124357,car
20936,451376703,451364166,1.810344842658646,0.07003612445135078,0.05572028125714215,0.3340712545947013,0.0015678467390688182,1658419482370.3813,0.032285133273082835,car
20936,451376704,451364166,1.3924501416010735,0.6133277987698631,0.5192331124610625,3.1032974956383486,0.013434116602184234,13961075907324.148,0.2808895778060029,car
20936,451376704,451364167,0.5845959560437636,0.08098190442149485,0.0696091663441306,0.4153697228497881,0.0017833058452035595,1854634348113.1887,0.0370994486948352,car
20936,451376705,451364167,1.1001067067824062,0.65667701809814,0.5321833012152036,3.1854691037979443,0.014755763038224172,15598022233094.54,0.30293964300918025,car
20936,451376705,451364168,1.0601128456182778,0.10687455122804532,0.08248170811211915,0.4946738346550866,0.002452642048172813,2632183394024.833,0.04956033205069605,car
20936,451376706,451364168,1.3334265488639507,0.7331037564384345,0.5744197863944781,3.443885442541222,0.016663468920465954,17776617611608.652,0.3392298140197785,car
20936,451376706,451364169,2.106280198045399,0.09233659659407212,0.07359527622572241,0.44122169619439394,0.0020556418855374784,2170052203231.2593,0.04243781971042708,car
20936,451376707,451364169,2.680678472780021,0.8129294341523151,0.5885215045524876,3.5462095588360243,0.018670460063172013,20194120962963.023,0.3769234621664768,car
20936,451376707,451364170,2.994244265663731,0.1050783773068549,0.07286390587919854,0.44021542579453304,0.0024405038335461086,2662917793678.019,0.048901774974074476,car
20936,451376708,451364170,1.120485744279493,0.7929815012148427,0.619069082279538,3.711150988937601,0.018054875331968603,19293413604779.703,0.36662124019619907,car
20936,451376708,451364171,1.569999971151352,0.09573928886252721,0.07945072380663692,0.47538864489875593,0.0020967918793172438,2186471881339.871,0.04377574548819821,car
20936,451376709,451364171,2.097031091331342,0.7278690342393834,0.5612130831319914,3.3702317664096033,0.016384231883264662,17450513253557.154,0.33551362403942114,car
20936,451376709,451364172,2.1998587452759177,0.10204144990971961,0.07636116482163166,0.4592701763725321,0.0023229903914455995,2494140708105.3477,0.047203465903575076,car
20936,451376710,451364172,2.424856004942828,0.7650325384135035,0.5950093753231551,3.573114784089112,0.017115071822304862,18154905685374.504,0.3523967998215473,car
20936,451376710,451364173,2.7808642135726083,0.07926871124999017,0.05839845281150449,0.3517152235029138,0.0018057864325502554,1942045478138.85,0.03671436205933661,car
20936,451376711,451364173,1.9332898078772742,0.8065621960501878,0.6515688312519501,3.903689582903141,0.017773957120844616,18662561835671.28,0.36894914134440737,car
20936,451376711,451364174,1.7755555393695832,0.09356229257304677,0.07917793681830214,0.4734193601615317,0.0020241954691437017,2093757863923.8306,0.042617887159350366,car
20936,451376712,451364174,1.9515856409060366,0.7335058562460779,0.6058996343629909,3.6269877743128047,0.01599290033475342,16660559922463.543,0.33467886123730567,car
20936,451376712,451364175,3.099942697077682,0.07865669898053049,0.06208775412218951,0.37305875529011445,0.001715453592384242,1796523860094.4075,0.03597283043948789,car
20936,451376713,451364175,2.695091801995443,0.8286822867433048,0.6119803984243238,3.6852422867173256,0.01878932996686587,20174771639256.957,0.3827618168150996,car
20936,451376713,451364176,1.8807870751867692,0.07672633053588118,0.061409824798059794,0.36802828366345375,0.0017118580652660648,1807566832365.8552,0.03529828790117941,car
20936,451376714,451364176,1.9628246158774914,0.7444272099721694,0.5991150037793859,3.5910689584762894,0.01661228141609313,17508208531103.252,0.34352113189703887,car
20936,451376714,451364177,1.658138356972159,0.09083465567755321,0.07293606406697026,0.43705520740690695,0.002037701647924715,2153521370413.5798,0.04195712738319948,car
20936,451376715,451364177,1.4977562855060327,0.6886322408547915,0.560983847419368,3.358973773585239,0.015365426911936021,16173986283620.752,0.31746266495818815,car
20936,451376715,451364178,1.5488888969421386,0.10097814791832739,0.08013843495920128,0.4803803105467191,0.002279095833315208,2418952458918.217,0.046699007001795294,car
20936,451376716,451364178,1.190838102714954,0.6984609676956359,0.5911462216064729,3.532491999315529,0.015385402064407893,16024178461758.006,0.3206544031560793,car
20936,451376716,451364179,1.0332854446665996,0.08507417453043954,0.07336049563808128,0.43793803353176153,0.001862082226927058,1929122684733.023,0.03896753159278041,car
20936,451376717,451364179,1.041224351449377,0.6867016116179514,0.5951577091467501,3.5523733539262397,0.01496164227488703,15459218431748.1,0.31401269455136094,car
20936,451376717,451364180,1.2351671787141596,0.07510058634757237,0.065084279235707,0.3885539591639805,0.0016364177151102445,1690087694415.1821,0.034382188317557065,car
20936,451376718,451364180,1.5595732216234408,0.8275652267288616,0.667443584738793,3.9977603756154383,0.01855938009178502,19606542722324.297,0.38194709956237016,car
20936,451376718,451364181,1.564814803335402,0.11055240715187727,0.08672736947304083,0.5200844854796584,0.002509028628836536,2673395955835.987,0.05118825456358035,car
20936,451376719,451364181,1.6904996711121507,0.8710858438585993,0.6561347701285548,3.942278293534047,0.020052320451540095,21598178112264.535,0.4047832945108682,car
20936,451376719,451364182,0.8060304010525727,0.08295216012309198,0.07366009394696764,0.4391004258842978,0.0017951370663581707,1842425157506.5586,0.03785778405209744,car
20936,451376720,451364182,1.0180311939869708,0.653702277388852,0.5438637369468944,3.251187117439869,0.014547079378545644,15261856539164.371,0.3006613761515761,car
20936,451376720,451364183,1.4034391386168343,0.07997511391245975,0.06675048432124688,0.39910909556885904,0.0017725026336668367,1854785156756.1223,0.0367744599350375,car
20936,451376721,451364183,1.4755993730920038,0.7251351898630629,0.5838350917066886,3.4968821551046982,0.01627530509773146,17206843346645.549,0.3345801374272247,car
20936,451376721,451364184,1.1208333405852318,0.07812643636278867,0.06380385259940825,0.3818002744953036,0.0017492515139975913,1844285652206.2908,0.03601129552932617,car
20936,451376722,451364184,1.0698670838399549,0.7387159518354915,0.6073772125808083,3.6330613330583836,0.01650791748543305,17376614656869.506,0.34022954402051664,car
20936,451376722,451364185,0.9518348659397265,0.0832994941152997,0.069329999265013445,0.41445083204955135,0.0018531427276796673,1943806005422.4263,0.038310987002369054,car
20936,451376723,451364185,2.681138874284255,0.7621891738227263,0.5701592246474106,3.432105809094024,0.017278059025945078,18501306263780.79,0.3530413442385534,car
20936,451376723,451364186,0.8380414275294643,0.0846729372651552,0.07441017438360521,0.4437089827089122,0.0018429321247513896,1899800099985.043,0.0386905936127617,car
20936,451376724,451364186,1.248470386055335,0.682120767681701,0.5759873431588973,3.442311326208297,0.014997580834630524,15618108426516.824,0.312718808757299,car
20936,451376724,451364187,1.7525773072980113,0.07603999568046496,0.06187843064949103,0.37056401605461053,0.0016858271196493258,1771175728499.558,0.034929956513318115,car
20936,451376725,451364187,1.3059959818998252,0.6702805055548419,0.5609476328698403,3.3540364346339517,0.014786956127332388,15438967764307.055,0.3076775078859802,car
20936,451376725,451364188,0.9354225937117878,0.09416618870359791,0.07497870143297058,0.4490475418579263,0.0021347098895280778,2270665923781.444,0.043521848144460924,car
20936,451376726,451364188,0.955970863350551,0.7066445598275788,0.5872442429063226,3.5102257113360524,0.015749300160532113,16539102723721.373,0.32503811811682126,car
20936,451376726,451364189,0.9163647391225981,0.06562331330175405,0.05796785179665541,0.3456122294807807,0.001424181318375738,1464904341437.4807,0.029967889881994093,car
20936,451376727,451364189,2.9019434535601674,0.7901280135136085,0.5560691513835142,3.356624722645066,0.018375133026177104,20014173998584.707,0.36853353547104084,car
20936,451376727,451364190,2.2115384680884222,0.07861286164606941,0.058934318293722934,0.35441165358388904,0.0018062688719421174,1943639582895.1355,0.0365805268747739,car
20936,451376728,451364190,2.131324686127069,0.7707596635553063,0.5678409376141648,3.4168476151406337,0.017834338886468678,19290297462718.36,0.3590038429018757,car
20936,451376728,451364191,1.3874859638286359,0.08130514592411588,0.06363098972812163,0.3815074187740846,0.0018511279323831435,1976170640905.2373,0.03765185467149542,car
20936,451376729,451364191,1.6427880482782606,0.8014797170464039,0.5960568463912285,3.5832291275384396,0.018538580412617276,20037803563276.96,0.3728141178480874,car
20936,451376729,451364192,1.9650714907905844,0.08616235351178034,0.06522848581199578,0.3918845837340764,0.00196049433008917,2102707382325.4053,0.039802409151115735,car
20936,451376730,451364192,2.3043379801554296,0.839713307985743,0.633859704044402,3.8113922514806218,0.019046667342098998,20392754625214.883,0.3883364242055343,car
20936,451376730,451364193,2.4844105073383873,0.07666900960515455,0.06246851093246808,0.3745474935389533,0.0016769889851769222,1749494632242.7185,0.03516682489460981,car
20936,451376731,451364193,1.1847164838089923,0.6981985217707279,0.6106681526393587,3.644491151273114,0.015112549463437675,15542544863512.238,0.3188974609763267,car
20936,451376731,451364194,1.6937669312081685,0.06927105244710612,0.05291414853053308,0.3177960056846305,0.0015814748941280479,1694774144252.187,0.032121352116358366,car
20936,451376732,451364194,1.4617508709958686,0.8480635061083723,0.6545545029457442,3.9276007343062855,0.019372047356102262,20743094613158.773,0.3931138444557928,car
20936,451376732,451364195,1.8186392993598743,0.13232711991402824,0.0909152676356179,0.5486715288526491,0.0031475787429882897,3468087123820.524,0.06203252694810395,car
20936,451376733,451364195,1.1264027835728365,0.8799813721869695,0.7037248793498149,4.214392559016213,0.019889455236091102,21115528004207.074,0.4064958843069298,car
20936,451376733,451364196,1.6881443369634372,0.09645750344499004,0.06431846494391888,0.38874913756708324,0.002320071083190426,2573939197680.2637,0.04537630670445244,car
20936,451376734,451364196,1.5060478968941147,0.73334868177647206,0.5852718843993548,3.5071113823101223,0.016488268898576342,17466737535143.014,0.33843183099528784,car
20936,451376734,451364197,1.4699074062208333,0.09665031734546504,0.0769001221045623,0.46087702232848204,0.0021805741320159522,2313450940990.346,0.044683851438430885,car
20936,451376735,451364197,1.5153278945419368,0.6736180806962522,0.548177984292656,3.282076300239787,0.015009194453950627,15799668641192.197,0.31003574923202015,car
20936,451376735,451364198,0.6097561091911502,0.029173479654262872,0.02582583197101137,0.1539384293191318,6.334196125344552e-4,651584989129.824,0.013318149862321722,car
20936,451376736,451364198,0.9965453945138129,0.30061625290252597,0.2505514541833015,1.497601461484416,0.006687098568032114,7013097036504.563,0.1382338802615962,car
20936,451376736,451364199,0.9552845453343739,0.03173815752554926,0.02612644765711885,0.1562393794129046,7.099547408325461e-4,747668936750.8335,0.014614654005383669,car
20936,451376737,451364199,0.9341168106366428,0.288418616371277,0.24690978631401073,1.474087242168728,0.006337170460597351,6586571655383.43,0.1321097773725204,car
20936,451376737,451364200,0.3530092667788267,0.03194726276210583,0.029977047250497376,0.17822346177917098,6.764388234498084e-4,681360555032.2703,0.014475530994975621,car
20936,451376738,451364200,0.3075155439603068,0.2576444145953324,0.2548096350611612,1.5118969959113082,0.0053118941411571235,5229242905146.309,0.11591234654723359,car
20936,451376738,451364201,0.16111111164093017,0.044046886997991995,0.04614922014022958,0.2732559292517397,8.796301920862386e-4,841203385223.6572,0.019652332696563413,car
20936,451376739,451364201,0.7355967095052754,0.3000593108575916,0.27124992100097856,1.615601638824813,0.006447038166843807,6577183410077.742,0.13663081842427574,car
